user_id,text_id,text,timestamp,collection_phase,is_words,valence,arousal,state_change_valence,state_change_arousal,word_count,is_feeling_words,sentiment_polarity,positive_word_ratio,negative_word_ratio,avg_word_length,first_person_count,exclamation_count,intensifier_count,hour_of_day,day_of_week,first_date,days_since_first,user_mean_valence,user_mean_arousal,user_last_valence,user_last_arousal,user_val_std,user_entry_count,user_val_trend
18,1297,"Focused , Content , Excited , Happy , Optimistic",2022-05-02 15:05:00,3,True,4.0,3.0,0.0,-2.0,9,1,0.875,0.917,0.0,4.444444444444445,0,0,0,15,0,2022-04-30 20:06:00,1,3.0,1.8,3.0,3.0,1.0,5,0.0
18,1298,"Content , Happy , Excited , Tired , Calm",2022-05-03 10:41:00,3,True,4.0,1.0,-1.0,0.0,9,1,0.6705,0.683,0.236,3.5555555555555554,0,0,0,10,1,2022-04-30 20:06:00,2,3.1666666666666665,2.0,4.0,3.0,0.983192080250175,6,1.0
18,1299,"Content , Calm , Tired , Comfortable , Fine",2022-05-04 12:09:00,3,True,3.0,1.0,0.0,1.0,9,1,0.5423,0.655,0.257,3.888888888888889,0,0,0,12,2,2022-04-30 20:06:00,3,3.2857142857142856,1.8571428571428572,4.0,1.0,0.9511897312113419,7,1.0833333333333335
18,1300,"Content , Calm , Chill , Neutral , Excited",2022-05-05 15:33:00,3,True,3.0,2.0,-2.0,1.0,9,1,0.5719,0.61,0.0,3.7777777777777777,0,0,0,15,3,2022-04-30 20:06:00,4,3.25,1.75,3.0,1.0,0.8864052604279183,8,0.5
18,1301,"Slightly anxious , Slightly annoyed , Excited , Content , Jittery",2022-05-07 10:22:00,3,True,1.0,3.0,0.0,0.0,11,1,-0.1602,0.215,0.38,5.0,0,0,0,10,5,2022-04-30 20:06:00,6,3.2222222222222223,1.7777777777777777,3.0,2.0,0.8333333333333334,9,0.3999999999999999
19,1308,"Pain , Fatigue , Tired , Busy , Swamped",2021-06-10 12:01:06,1,True,0.0,1.0,3.0,2.0,9,1,-0.802,0.0,0.804,3.4444444444444446,0,0,0,12,3,2021-06-10 12:01:06,0,2.0,1.0,2.0,1.0,0.0,0,0.0
19,1309,"Tired , Anxious , Overwhelmed , Scattered , Under pressure",2021-06-11 12:06:56,1,True,3.0,3.0,-1.0,0.0,10,1,-0.7096,0.117,0.689,4.9,0,0,0,12,4,2021-06-10 12:01:06,1,0.0,1.0,0.0,1.0,0.0,1,0.0
19,1310,"Tired , Busy , Annoyed , Overwhelmed , Swamped",2021-06-12 12:01:41,1,True,2.0,3.0,-1.0,-2.0,9,1,-0.6486,0.138,0.632,4.222222222222222,0,0,0,12,5,2021-06-10 12:01:06,2,1.5,2.0,3.0,3.0,2.1213203435596424,2,3.0
19,1311,"Tired , Stressed , Overwhelmed , Busy , Behind",2021-06-13 12:04:47,1,True,1.0,1.0,1.0,1.0,9,1,-0.6249,0.141,0.624,4.222222222222222,0,0,0,12,6,2021-06-10 12:01:06,3,1.6666666666666667,2.3333333333333335,2.0,3.0,1.5275252316519465,3,2.5
19,1312,"Stressed , Busy , Running behind , Unappreciated , Tired",2021-06-14 12:01:34,1,True,2.0,2.0,0.0,0.0,10,1,-0.7906,0.0,0.727,4.7,0,0,0,12,0,2021-06-10 12:01:06,4,1.5,2.0,1.0,1.0,1.2909944487358056,4,0.0
20,1317,"Stress , Happy , Sad , Upset , Anamosity",2021-06-14 21:58:50,1,True,1.0,1.0,0.0,1.0,9,1,-0.5859,0.28,0.644,3.5555555555555554,0,0,0,21,0,2021-06-14 21:58:50,0,2.0,1.0,2.0,1.0,0.0,0,0.0
20,1318,"Stress , Relief , Relaxed",2021-06-15 16:50:37,1,True,1.0,2.0,0.0,0.0,5,1,0.5423,0.692,0.308,4.2,0,0,0,16,1,2021-06-14 21:58:50,0,1.0,1.0,1.0,1.0,0.0,1,0.0
21,1321,"Awake , aware and up early .   Having breakfast and going shopping .   No hangover at all .   I typically get up early every morning no matter what .   Drinking water all night helps with an issues from drinking",2021-05-04 12:03:19,1,False,4.0,1.0,0.0,1.0,39,0,-0.1779,0.1,0.119,4.230769230769231,1,0,0,12,1,2021-05-04 12:03:19,0,2.0,1.0,2.0,1.0,0.0,0,0.0
21,1322,"I’m feeling very relaxed and about to get ready for work at four today .   It’s taco Tuesday and should be busy , also ORG is surging which makes me happy as well .   I tried to nap before work but couldn’t due to my roommate coming home early from work .",2021-05-04 17:01:07,1,False,4.0,2.0,0.0,0.0,52,0,0.7308,0.179,0.0,3.8461538461538463,3,0,1,17,1,2021-05-04 12:03:19,0,4.0,1.0,4.0,1.0,0.0,1,0.0
21,1323,Spending the night at work a d not drinking .   I’m serving plenty customers alcohol and having fun with them .   I’ll be here till 12 : 30 and then headed home to rest while a storm blows through town .   This has been entertaining to fill these surveys out .   I don’t know what else to say to fill my quota of words .,2021-05-04 22:02:43,1,False,4.0,2.0,0.0,0.0,65,0,0.7351,0.105,0.0,3.8153846153846156,2,0,0,22,1,2021-05-04 12:03:19,0,4.0,1.5,4.0,2.0,0.0,2,0.0
23,1341,"I have been tired , just getting my one day off to rest before going back to work . But also happy to be at home with my family and doing work around the house . It’s draining to only get one day to recoup after working 50 + hours .",2021-05-08 14:53:25,1,False,0.0,1.0,0.0,0.0,51,0,0.6249,0.101,0.039,3.5686274509803924,3,0,0,14,5,2021-05-08 14:53:25,0,2.0,1.0,2.0,1.0,0.0,0,0.0
23,1342,"Very tired , it’s allergy season so I am starting to get a cold . Plus i have been working about 60 + hours a week so it’s hard to get any good rest , especially with two kids waking me up early am . I am also driving two hours one way to work , so there’s a lot taking it’s toll on me .",2021-05-10 14:07:42,1,False,0.0,1.0,2.0,1.0,66,0,-0.2433,0.05,0.084,3.3636363636363638,5,0,4,14,0,2021-05-08 14:53:25,1,0.0,1.0,0.0,1.0,0.0,1,0.0
23,1343,Still the same as yesterday . Just getting sick from allergies and having to drive two hours to work . It’s been tough but I’m still doing it for my family . I’m looking forward to a few days off soon so I can do some work at home .,2021-05-11 13:21:34,1,False,2.0,2.0,-2.0,-1.0,50,0,-0.34,0.0,0.075,3.66,2,0,1,13,1,2021-05-08 14:53:25,2,0.0,1.0,0.0,1.0,0.0,2,0.0
23,1344,"Feeling ok , again just very tiered from work . Plus it was hard to find gas today since everyone was hoarding it all so it was a long day all around . After another drive back home tonight I will be off for two days so looking forward to that .",2021-05-12 22:26:54,1,False,0.0,1.0,3.0,1.0,52,0,0.3182,0.077,0.029,3.730769230769231,1,0,3,22,2,2021-05-08 14:53:25,4,0.6666666666666666,1.3333333333333333,2.0,2.0,1.1547005383792517,3,1.0
23,1345,"Last day at work so it was a easier day since I’ll be off for two days . But a little stressed since it’s hard to find gas and when that will be fixed , also since I don’t know my schedule for next week .",2021-05-13 14:31:14,1,False,3.0,2.0,0.0,0.0,46,0,-0.3024,0.047,0.098,3.4565217391304346,2,0,1,14,3,2021-05-08 14:53:25,4,0.5,1.25,0.0,1.0,1.0,4,1.0
23,1346,It’s been two days off so I’m pretty good and finally getting some better rest . I have been able to get up with my kids in the morning which is extremely nice to get up and take them to school . It’s also nice not to have to drive 4 hours each day to get to work .,2021-05-14 14:44:03,1,False,3.0,2.0,-1.0,0.0,59,0,0.9406,0.243,0.0,3.5084745762711864,2,0,2,14,4,2021-05-08 14:53:25,5,1.0,1.4,3.0,2.0,1.4142135623730951,5,1.6666666666666667
23,1347,"Up until now I have been in a fairly good mood . Got to sit down to work on financials for the family and do some yard work , but the impending doom of going back to work is weighing in . It’s not that I don’t like my “job” I just don’t like who I do it for .",2021-05-15 16:01:33,1,False,2.0,2.0,0.0,0.0,60,0,-0.7864,0.034,0.154,3.3333333333333335,5,0,0,16,5,2021-05-08 14:53:25,7,1.3333333333333333,1.5,3.0,2.0,1.505545305418162,6,1.3333333333333335
24,1410,"Exhausted , Drained , Unfocused , Stressed , Hot",2021-06-08 12:57:17,1,True,0.0,1.0,1.0,0.0,9,1,-0.8442,0.0,0.91,4.444444444444445,0,0,0,12,1,2021-06-08 12:57:17,0,2.0,1.0,2.0,1.0,0.0,0,0.0
24,1411,"Tired , Achy , Grumpy , Anxious , Lethargic",2021-06-09 12:05:19,1,True,1.0,1.0,2.0,0.0,9,1,-0.7269,0.0,0.78,3.888888888888889,0,0,0,12,2,2021-06-08 12:57:17,0,0.0,1.0,0.0,1.0,0.0,1,0.0
24,1412,"Tired , Headachey , Hot , Sneezy , Grumpy",2021-06-10 17:04:50,1,True,3.0,1.0,-2.0,2.0,9,1,-0.4404,0.0,0.42,3.6666666666666665,0,0,0,17,3,2021-06-08 12:57:17,2,0.5,1.0,1.0,1.0,0.7071067811865476,2,1.0
24,1413,"tired , frustrated , grumpy , lethargic , hot",2021-06-11 17:01:48,1,True,1.0,3.0,2.0,0.0,9,1,-0.8176,0.0,0.81,4.111111111111111,0,0,0,17,4,2021-06-08 12:57:17,3,1.3333333333333333,1.0,3.0,1.0,1.5275252316519468,3,2.0
24,1414,"Tired , Lethargic , Nitpicky , Grumpy , Unfocused",2021-06-11 22:19:34,1,True,3.0,3.0,0.0,0.0,9,1,-0.7783,0.0,0.796,4.555555555555555,0,0,0,22,4,2021-06-08 12:57:17,3,1.25,1.5,1.0,3.0,1.2583057392117916,4,1.5
25,1487,"I am currently feeling tired and sleepy , lack of sleep .   Had enough to socialize with friends . I also had lack of appetite . I work up today thinking it would be a good day but I soon realized my outlook was very pessimistic .",2021-06-08 12:04:51,1,False,3.0,1.0,0.0,1.0,47,0,-0.5704,0.119,0.202,3.872340425531915,5,0,1,12,1,2021-06-08 12:04:51,0,2.0,1.0,2.0,1.0,0.0,0,0.0
25,1488,"Woke up early than usual-6am ! It was a nice day out , so I went to FAC  and walked around .   Felt good about myself . No hangover and no headache .   I felt I had alot of energy to do alot of things in GPE  .",2021-06-09 12:01:59,1,False,3.0,2.0,1.0,0.0,48,0,0.5707,0.178,0.097,3.2708333333333335,4,1,1,12,2,2021-06-08 12:04:51,0,3.0,1.0,3.0,1.0,0.0,1,0.0
25,1489,I ' m feeling great .   Went to work and socialized with co-workers . My boss even recognized my spirited personality today . Didn ' t even feel depressed or drained from work .   I felt emotionally stable .   I hope to feel this way tomorrow .,2021-06-10 22:00:33,1,False,4.0,2.0,0.0,0.0,47,0,0.7351,0.284,0.127,4.085106382978723,5,0,0,22,3,2021-06-08 12:04:51,2,3.0,1.5,3.0,2.0,0.0,2,0.0
26,1537,"I feel worried more than nervous . I worry due to financial situations . I feel disappointed that I don’t make good decisions . I feel want more stability financially and emotionally , I spend much time day dreaming of my life in the future . I suppose I’m discontent with my current position in life .",2022-03-06 10:18:28,2,False,1.0,1.0,2.0,1.0,57,0,-0.7678,0.079,0.204,4.315789473684211,9,0,0,10,6,2022-03-06 10:18:28,0,2.0,1.0,2.0,1.0,0.0,0,0.0
26,1538,I am feeling happy in general at the moment . I am with family and my mind is taken off of my worries . It’s been a busy day which has helped take my mind off things . I am looking forward to a busy week that will keep my mind occupied .,2022-03-06 16:18:51,2,False,3.0,2.0,-1.0,0.0,53,0,0.34,0.106,0.057,3.490566037735849,7,0,0,16,6,2022-03-06 10:18:28,0,1.0,1.0,1.0,1.0,0.0,1,0.0
26,1539,Right now I’m feeling content . I did have a few drinks and ate some lasagna so that could’ve helped . Tomorrow I begin a busy week since it is spring break the next couple weeks will be pretty busy . I also have an exam in school but I’ll deal with that later .,2022-03-06 20:00:26,2,False,2.0,2.0,0.0,0.0,55,0,0.3291,0.071,0.0,3.7818181818181817,3,0,1,20,6,2022-03-06 10:18:28,0,2.0,1.5,3.0,2.0,1.4142135623730951,2,2.0
26,1540,I am at work today and it will be busy so I don’t have much time to think about how I feel . I feel indifferent at the moment and am hopeful that it will be a good day . I have to focus on work and school and can’t let my mental state distract me too much .,2022-03-07 11:11:02,2,False,2.0,2.0,1.0,0.0,59,0,0.4939,0.11,0.071,3.3728813559322033,7,0,1,11,0,2022-03-06 10:18:28,1,2.0,1.6666666666666667,2.0,2.0,1.0,3,1.5
26,1541,I’m happy at the moment . I get to go see my girlfriend after work and I work with fun people today so it’s not bad . Tomorrow is going to be busy with school . It’s cold today which sucks because we had 2 days of 80 degree weather . I’m ready for summer because there’s a lot of outdoor activities that take place . I feel like I don’t get out enough .,2022-03-07 15:02:23,2,False,3.0,2.0,-2.0,0.0,75,0,0.912,0.203,0.034,3.72,5,0,1,15,0,2022-03-06 10:18:28,1,2.0,1.75,2.0,2.0,0.816496580927726,4,0.0
26,1542,I have to stay late at work so I’m not happy about that . I also have been looking for new jobs but I don’t know what I want to do and am not qualified for anything . I do not have a passion I feel like I can’t afford to have any passions or hobbies .,2022-03-07 20:01:12,2,False,1.0,2.0,2.0,0.0,57,0,0.5646,0.163,0.097,3.4210526315789473,7,0,1,20,0,2022-03-06 10:18:28,1,2.2,1.8,3.0,2.0,0.8366600265340756,5,0.3333333333333335
26,1543,I actually feel pretty good today . I have school but I only have two classes and next week is spring break although I’ll have to work a lot . I could use the hours though . All in all I’m optimistic about today .,2022-03-08 10:03:50,2,False,3.0,2.0,-2.0,0.0,45,0,0.7184,0.175,0.0,3.7555555555555555,4,0,0,10,1,2022-03-06 10:18:28,1,2.0,1.8333333333333333,1.0,2.0,0.8944271909999159,6,0.0
26,1544,I feel restless and not that happy . I just want to be in a good place financially and mentally . I try and be positive but it doesn’t work usually . I wish I could just know what to do to improve my mood .,2022-03-08 16:09:48,2,False,1.0,2.0,0.0,0.0,46,0,0.8501,0.282,0.078,3.5,6,0,0,16,1,2022-03-06 10:18:28,2,2.142857142857143,1.8571428571428572,3.0,2.0,0.8997354108424372,7,0.25
26,1545,My day is coming to a close with a few drinks . I shouldn’t drink that much it makes me feel fat . I need to work out more and I have time it’s just a motivation thing . I want to but I just can’t bring myself to do it . I feel stuck .,2022-03-08 20:20:04,2,False,1.0,2.0,0.0,1.0,56,0,-0.1655,0.064,0.056,3.2142857142857144,9,0,0,20,1,2022-03-06 10:18:28,2,2.0,1.875,1.0,2.0,0.9258200997725514,8,0.0
26,1546,Today is busy work wise . I have a lot to do and can’t really focus on my mental state . I do feel restless though but that’s probably because I’m so busy . Tomorrow will be busy too . I do like when it’s busy since it keeps my mind occupied .,2022-03-09 12:22:46,2,False,1.0,3.0,-1.0,-2.0,53,0,0.5789,0.111,0.032,3.6037735849056602,5,0,2,12,2,2022-03-06 10:18:28,3,1.8888888888888888,1.8888888888888888,1.0,2.0,0.927960727138337,9,-0.19999999999999996
26,1547,I didn’t get enough sleep last night so I’m feeling tired at the moment . Work is busy due to spring break so that could be where my stress is coming from at the moment . I won’t have another day off for 10 days so that’ll be fun .,2022-03-09 15:59:11,2,False,0.0,1.0,3.0,1.0,50,0,-0.1585,0.102,0.114,3.64,3,0,3,15,2,2022-03-06 10:18:28,3,1.8,2.0,1.0,3.0,0.9189365834726815,10,-0.8000000000000003
26,1548,I got to leave work early so that makes me happy . I ate some good food so that makes me happy too . Overall today was not that bad . I wish all days could at least feel like this or better . Maybe it’s just a matter if mindset .,2022-03-09 22:09:52,2,False,3.0,2.0,0.0,0.0,52,0,0.945,0.344,0.061,3.423076923076923,5,0,2,22,2,2022-03-06 10:18:28,3,1.6363636363636365,1.9090909090909092,0.0,1.0,1.0269106361049412,11,-1.0333333333333334
26,1549,It’s a nice day out so I’m happy . I ate a good lunch with my girlfriend so today has been good . I do work later but it is what it is . Hopefully it’s not super busy because I don’t want people at work to ruin my good mood . People can be so intolerable .,2022-03-10 11:13:58,2,False,3.0,2.0,0.0,0.0,58,0,0.5748,0.261,0.144,3.4310344827586206,5,0,3,11,3,2022-03-06 10:18:28,4,1.75,1.9166666666666667,3.0,2.0,1.0552897060221726,12,-0.5
26,1550,I’m happy right now because I don’t have to go into work which is good . I did have a few drinks I don’t feel like that was smart but it’s okay . I’ve pretty much just accepted that this is a part of life for now that I’ll deal with later .,2022-03-10 17:22:04,2,False,3.0,2.0,-3.0,-1.0,53,0,0.9349,0.312,0.0,3.547169811320755,3,0,0,17,3,2022-03-06 10:18:28,4,1.8461538461538463,1.9230769230769231,3.0,2.0,1.0681880176381129,13,-0.2857142857142858
26,1551,I’m tired right now . Not sure why . I was day drinking so that probably would do it . Anyway I’m not necessarily unhappy . I am tired though . I go to work early tomorrow and it’s Friday so it’ll be busy . Hopefully the day goes fast .,2022-03-10 20:00:28,2,False,0.0,1.0,1.0,1.0,51,0,-0.4078,0.103,0.159,3.6470588235294117,3,0,2,20,3,2022-03-06 10:18:28,4,1.9285714285714286,1.9285714285714286,3.0,2.0,1.071611705960535,14,-0.4285714285714286
26,1552,I don’t feel great this morning . I don’t want to go to work and deal with people . Some people are so entitled and don’t care how they make you feel as long as they get their way . Other people are great and are no problem but I don’t understand why some have to be so bad .,2022-03-11 10:07:33,2,False,1.0,2.0,0.0,-1.0,60,0,-0.3541,0.157,0.149,3.6,3,0,2,10,4,2022-03-06 10:18:28,4,1.8,1.8666666666666667,0.0,1.0,1.1464230084422218,15,-0.6428571428571428
26,1553,"It hasn’t been a bad day but it’s moving slowly . Today is the first day of nine straight days I have to work . It’s also cold today and cloudy , I wish the sun would come out . I get off in about 2 hours so hopefully it goes fast .",2022-03-11 16:05:51,2,False,1.0,1.0,1.0,1.0,53,0,0.8551,0.205,0.043,3.3962264150943398,3,0,1,16,4,2022-03-06 10:18:28,5,1.75,1.875,1.0,2.0,1.1254628677422756,16,-0.5
26,1554,Im doing okay . I’ve felt better and felt worse so overall not that bad . I wish I could just be content all the time . I don’t know how to improve my state of mind . Anyway tomorrow is a new day but also kind of the same in every way .,2022-03-11 20:52:26,2,False,2.0,2.0,-2.0,1.0,54,0,0.381,0.146,0.074,3.388888888888889,4,0,1,20,4,2022-03-06 10:18:28,5,1.7058823529411764,1.8235294117647058,1.0,1.0,1.1048023512348795,17,-0.5555555555555556
26,1555,My girlfriend seems off and I’m not sure if it’s because my mood or not . I’m sure it’s nothing but if it is me I didn’t do it in purpose . When I ask her she says it’s not but I still don’t believe her . Sounds like a me problem .,2022-03-12 11:02:09,2,False,0.0,3.0,3.0,-1.0,53,0,-0.3098,0.064,0.128,3.3773584905660377,7,0,0,11,5,2022-03-06 10:18:28,6,1.7222222222222223,1.8333333333333333,2.0,2.0,1.0740552924509195,18,-0.33333333333333326
26,1556,Work is busy but not that bad . The people have been nice . I’m doing better than earlier today and actually feel a bit happy . I wish I enjoyed my job everyday . Maybe once I move on to something better I will .,2022-03-12 15:15:32,2,False,3.0,2.0,-2.0,0.0,46,0,0.9838,0.493,0.0,3.630434782608696,5,0,0,15,5,2022-03-06 10:18:28,6,1.631578947368421,1.894736842105263,0.0,3.0,1.1160708020048367,19,-0.48888888888888893
26,1557,My girlfriend is leaving for a few days which sucks because we usually spend today together . Also the time changes tomorrow and I’m going to lose an hour of sleep so that’s not fun . Anyway it is what it is .,2022-03-12 21:13:11,2,False,1.0,2.0,1.0,0.0,43,0,-0.8001,0.0,0.185,3.883720930232558,1,0,1,21,5,2022-03-06 10:18:28,6,1.7,1.9,3.0,2.0,1.1285761872936695,20,-0.19999999999999996
26,1558,Busy day at work hopefully it’s not too bad . I’m tired from the time change . I don’t really know what to say for this right now . Sometimes I don’t really feel like anything so sorry if this entry isn’t that helpful .,2022-03-13 11:45:30,2,False,2.0,2.0,-2.0,-1.0,45,0,0.7674,0.229,0.092,3.888888888888889,2,0,3,11,6,2022-03-06 10:18:28,7,1.6666666666666667,1.9047619047619047,1.0,2.0,1.1105554165971787,21,-0.25454545454545463
26,1559,Today has been long . A lot of people are getting sick that I know . Also at work the printer isn’t working and I can’t figure out what’s wrong with it and it’s super annoying because I’m not an IT guy .,2022-03-13 16:18:35,2,False,0.0,1.0,0.0,2.0,43,0,-0.6369,0.085,0.198,3.744186046511628,2,0,0,16,6,2022-03-06 10:18:28,7,1.6818181818181819,1.9090909090909092,2.0,2.0,1.0861186305619106,22,0.09090909090909083
26,1560,"I’m running late to work , someone almost hit my car and my shift is like 10 hours today . People have been leaving bad reviews on ORG  as well . My staff and I are trying our best to make these people happy but all they can do is leave bad reviews .",2022-03-14 11:13:55,2,False,0.0,3.0,2.0,-1.0,54,0,-0.2617,0.141,0.142,3.6296296296296298,4,0,0,11,0,2022-03-06 10:18:28,8,1.608695652173913,1.8695652173913044,0.0,1.0,1.1175919907137442,23,-0.053030303030303205
26,1561,Work has been busy today . They day has gotten better from earlier . The sun is out and the weather is nice which is nice but I wish I could go enjoy it . Today has not been awful like I thought it was gonna be .,2022-03-14 16:56:01,2,False,2.0,2.0,0.0,0.0,48,0,0.921,0.314,0.05,3.4375,3,0,0,16,0,2022-03-06 10:18:28,8,1.5416666666666667,1.9166666666666667,0.0,3.0,1.141287094417552,24,-0.41666666666666674
26,1562,Today has been long but all in all it hasn’t been bad . The time change has made me tired but I’m making it . Still have a long week ahead of me but I’m sure it’ll be fine and then I have a break Saturday which will be nice .,2022-03-14 20:46:00,2,False,2.0,2.0,1.0,0.0,51,0,-0.1901,0.154,0.15,3.4313725490196076,3,0,0,20,0,2022-03-06 10:18:28,8,1.56,1.92,2.0,2.0,1.121011448053349,25,-0.3653846153846154
26,1524,Work was long yesterday so I’m pretty tired today but today is going smoothly . I’m not stressed and the people I’ve had today have been nice . The sun is out and it’s getting warmer . I only have 4 more days until my next day off .,2022-03-15 15:00:13,2,False,3.0,2.0,0.0,0.0,49,0,0.8486,0.22,0.041,3.7551020408163267,2,0,1,15,1,2022-03-06 10:18:28,9,1.5769230769230769,1.9230769230769231,2.0,2.0,1.101746864686328,26,-0.5384615384615385
26,1525,I get to spend time with my girlfriend tonight which makes me happy . We made pizza and watched a movie . This week has been long but it’s almost half way done . I could use a break from work . It’s been so busy I haven’t had time to think .,2022-03-15 20:48:39,2,False,3.0,2.0,-2.0,-1.0,53,0,0.3291,0.053,0.0,3.5660377358490565,5,0,1,20,1,2022-03-06 10:18:28,9,1.6296296296296295,1.9259259259259258,3.0,2.0,1.114524670954054,27,-0.41758241758241765
26,1526,"I have a headache , I usually get between 3 and 4 headaches a week . No telling what this one is from . I don’t work until later today so I’m happy about that . I’m stressed though because my dog has a hot spot and he’ll need to go to the vet so that’s another thing I have to deal with .",2022-03-16 10:49:41,2,False,1.0,1.0,0.0,1.0,64,0,0.0972,0.072,0.083,3.515625,5,0,2,10,2,2022-03-06 10:18:28,10,1.6785714285714286,1.9285714285714286,3.0,2.0,1.1239339452243238,28,-0.5
26,1527,On day 6 in a row with having to go to work with 3 more still to go . It’s not a physically demanding job but when you’re dealing with people it gets tiring . And people are never satisfied . They act like they’re talking to a machine and not a person .,2022-03-16 15:25:21,2,False,1.0,2.0,2.0,0.0,54,0,0.1494,0.094,0.062,3.7037037037037037,0,0,0,15,2,2022-03-06 10:18:28,10,1.6551724137931034,1.896551724137931,1.0,1.0,1.1108510916334606,29,-0.5285714285714287
26,1528,Today has not been as bad as I thought it would be . The guests have been nice and easy to deal with . Only two more days until my next day off . I’ve been feeling better in general lately . Hopefully it continues .,2022-03-16 20:36:04,2,False,3.0,2.0,0.0,0.0,46,0,0.928,0.315,0.0,3.6956521739130435,2,0,0,20,2,2022-03-06 10:18:28,10,1.6333333333333333,1.9,1.0,2.0,1.0980651740387641,30,-0.3333333333333335
26,1529,I have two more days of work and then a day off . My girlfriend and I are going down town and definitely going to drink but not in a “today sucked I’m sad” way . So I’m not sure if that will skew your results . Anyway today I’m optimistic a rare feeling for me .,2022-03-17 10:54:54,2,False,3.0,2.0,-2.0,1.0,57,0,0.7124,0.176,0.051,3.6140350877192984,4,0,1,10,3,2022-03-06 10:18:28,11,1.6774193548387097,1.903225806451613,3.0,2.0,1.1071614388213236,31,-0.23750000000000004
26,1530,Todays been busy and I’m ready to leave . The person replacing me today is always late so I’m sure it’ll happen today . I’m impatient today and all I can think about is going home . Today hasn’t been totally bad but it could’ve gone better .,2022-03-17 16:27:32,2,False,1.0,3.0,2.0,-1.0,48,0,0.5094,0.149,0.103,4.041666666666667,2,0,1,16,3,2022-03-06 10:18:28,11,1.71875,1.90625,3.0,2.0,1.1139692183156762,32,-0.0625
26,1531,I had a good dinner and time with my family . Tomorrow is my last day of work before I have off . The past few days my mood has been improving I’ve been happier and more energetic overall . Things are on the up and up .,2022-03-17 21:18:32,2,False,3.0,2.0,0.0,0.0,48,0,0.9061,0.249,0.0,3.5833333333333335,5,0,0,21,3,2022-03-06 10:18:28,11,1.696969696969697,1.9393939393939394,1.0,3.0,1.1035411321301214,33,-0.10294117647058831
26,1532,I have off tomorrow so I’m happy . I just have to make it through one more shift . I definitely could use the break . This spring break has been so busy and I’ve worked 9 days in a row . I’m going to remain positive today .,2022-03-18 11:50:47,2,False,3.0,2.0,-1.0,1.0,49,0,0.8899,0.227,0.0,3.5714285714285716,3,0,2,11,4,2022-03-06 10:18:28,12,1.7352941176470589,1.9411764705882353,3.0,2.0,1.1094312910952706,34,0.05882352941176472
26,1533,Today has been a busy day . I have 3 more hours before I can go home so I’m excited about that . Work hasn’t been terrible today so I think I’m gonna make it through . I can’t wait for a day off tomorrow .,2022-03-18 15:29:05,2,False,2.0,3.0,2.0,-2.0,46,0,-0.1082,0.069,0.08,3.4782608695652173,4,0,2,15,4,2022-03-06 10:18:28,12,1.7714285714285714,1.9428571428571428,3.0,2.0,1.113703791164321,35,0.12745098039215685
26,1534,"I am relieved that I’m off from work for a couple of days . It’s nice to have a break after working for 10 days straight . It’ll be good to have some time to catch up with friends and family , and I’m going to take my dog on a walk .",2022-03-18 21:09:33,2,False,4.0,1.0,-2.0,2.0,53,0,0.9062,0.25,0.0,3.4150943396226414,2,0,0,21,4,2022-03-06 10:18:28,12,1.7777777777777777,1.9722222222222223,2.0,3.0,1.098339294730552,36,0.11111111111111094
26,1535,"I was stressed this morning because I had a lot to get done . I’m doing much better now because I finished all of my tasks , and now I get to enjoy my day off with my family and girlfriend . We are spending the day outside .",2022-03-19 12:36:19,2,False,2.0,3.0,2.0,-1.0,49,0,0.5719,0.134,0.053,3.5918367346938775,7,0,0,12,5,2022-03-06 10:18:28,13,1.837837837837838,1.945945945945946,4.0,1.0,1.1429375776070652,37,0.22514619883040932
26,1536,I’m sorry I missed my 3 o’clock survey . Today has been busy I’ve been on a “staycation” with my girlfriend and family . But I am happy and I’m not stressed for once and it’s been a good day . I also have tomorrow off I’m good for a bit .,2022-03-19 20:12:34,2,False,4.0,2.0,0.0,0.0,52,0,0.9388,0.288,0.052,3.5961538461538463,5,0,0,20,5,2022-03-06 10:18:28,13,1.8421052631578947,1.9736842105263157,2.0,3.0,1.127693551181772,38,0.42105263157894757
27,1596,"Slightly tired , allergies are horrible , otherwise feeling good . Weather is disgusting , like 3000 % humidity . Only working Monday thru Wednesday , wife goes back to work on Thursday , two or three shifts a week . Looking forward to a big summer .",2021-05-04 12:20:50,1,False,1.0,1.0,3.0,2.0,48,0,-0.5584,0.149,0.205,4.229166666666667,0,0,0,12,1,2021-05-04 12:20:50,0,2.0,1.0,2.0,1.0,0.0,0,0.0
27,1597,"Feeling good . Just got done with a short shift at work . Had a couple cups of coffee . At home with the wife and kids (my dogs) so life is good . I should have mentioned that I do have a medical condition (ulcerative colitis) that prevents me from drinking , other than the occasional beer here and there . It ' s been a while since I ' ve had more than a couple drinks in a day .",2021-05-04 17:38:05,1,False,4.0,3.0,0.0,-2.0,82,0,0.765,0.127,0.0,3.658536585365854,4,0,1,17,1,2021-05-04 12:20:50,0,1.0,1.0,1.0,1.0,0.0,1,0.0
27,1598,"It’s all good . Had a nice dinner with my honeys , had a nice long walk with the dogs , now settling down for some bad tv . Why do I need to provide 200 characters when you asked for 2 to 3 sentences ??????????????????????????????????????? Is that 200 yet ????????",2021-05-04 22:02:09,1,False,4.0,1.0,-3.0,0.0,51,0,0.7319,0.208,0.068,4.196078431372549,2,0,0,22,1,2021-05-04 12:20:50,0,2.5,2.0,4.0,3.0,2.1213203435596424,2,3.0
